frname,lastobs,newcount,oldcount
Bruant fou,2015,0,1
Caille des blés,2017,0,1
Canard colvert,2017,0,2
Cassenoix moucheté,2016,0,3
Corneille noire,2017,0,3
Coucou gris,2017,0,4
Fauvette des jardins,2017,0,3
Geai des chênes,2015,0,1
Grimpereau des bois,2017,0,1
Grive draine,2017,0,2
Martinet noir,2015,0,1
Mésange boréale,2016,0,1
Mésange noire,2017,0,1
Rougegorge familier,2015,0,2
Sizerin cabaret,2017,0,4
Sizerin flammé,2017,0,6
Tarin des aulnes,2017,0,1
Tétras lyre,2012,0,3
Troglodyte mignon,2017,0,2
