"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Bec-croisé des sapins"
"0";"Bernache du Canada"
"0";"Blongios nain"
"0";"Butor étoilé"
"0";"Canard carolin"
"0";"Canard mandarin"
"0";"Canard siffleur"
"0";"Cassenoix moucheté"
"0";"Chevalier sylvain"
"0";"Coucou geai"
"0";"Fuligule milouin"
"0";"Fuligule nyroca"
"0";"Gobemouche à collier"
"0";"Ibis falcinelle"
"0";"Jaseur boréal"
"0";"Marouette ponctuée"
"0";"Mouette pygmée"
"0";"Oie cendrée"
"0";"Perruche à collier"
"0";"Petit-duc scops"
"0";"Petit Gravelot"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Sarcelle d'été"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Vautour fauve"
