"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bouscarle de Cetti"
"0";"Bouvreuil pivoine"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Cochevis huppé"
"0";"Combattant varié"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Gobemouche noir"
"0";"Héron pourpré"
"0";"Milan noir"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Pigeon colombin"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Tarier des prés"
