"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bec-croisé des sapins"
"0";"Bondrée apivore"
"0";"Chevalier aboyeur"
"0";"Chevalier guignette"
"0";"Chevalier sylvain"
"0";"Cincle plongeur"
"0";"Courlis corlieu"
"0";"Cygne chanteur"
"0";"Effraie des clochers"
"0";"Faucon émerillon"
"0";"Gobemouche gris"
"0";"Goéland brun"
"0";"Guêpier d'Europe"
"0";"Locustelle tachetée"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Pie-grièche grise"
"0";"Râle d'eau"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Tarier des prés"
