"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Bruant zizi"
"0";"Canard chipeau"
"0";"Canard pilet"
"0";"Canard souchet"
"0";"Chouette hulotte"
"0";"Cigogne blanche"
"0";"Courlis cendré"
"0";"Cygne chanteur"
"0";"Cygne tuberculé"
"0";"Échasse blanche"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Gallinule poule-d'eau"
"0";"Goéland argenté"
"0";"Gorgebleue à miroir"
"0";"Grand Cormoran"
"0";"Grèbe à cou noir"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grive draine"
"0";"Grive litorne"
"0";"Héron cendré"
"0";"Hypolaïs polyglotte"
"0";"Jaseur boréal"
"0";"Mésange boréale"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Pigeon colombin"
"0";"Râle d'eau"
"0";"Roitelet à triple bandeau"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tadorne de Belon"
"0";"Tarin des aulnes"
