"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bruant fou"
"0";"Bruant zizi"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Chevalier guignette"
"0";"Circaète Jean-le-Blanc"
"0";"Engoulevent d'Europe"
"0";"Faucon hobereau"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Grosbec casse-noyaux"
"0";"Hibou moyen-duc"
"0";"Merle à plastron"
"0";"Pipit spioncelle"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
