"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Alouette lulu"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette grise"
"0";"Bruant jaune"
"0";"Bruant zizi"
"0";"Busard Saint-Martin"
"0";"Canard colvert"
"0";"Canard souchet"
"0";"Chardonneret élégant"
"0";"Chouette hulotte"
"0";"Corneille noire"
"0";"Coucou gris"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Épervier d'Europe"
"0";"Étourneau sansonnet"
"0";"Faisan de Colchide"
"0";"Faucon crécerelle"
"0";"Faucon d'Eléonore"
"0";"Faucon pèlerin"
"0";"Fauvette à tête noire"
"0";"Fauvette pitchou"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grimpereau des jardins"
"0";"Grive draine"
"0";"Grive mauvis"
"0";"Grive musicienne"
"0";"Grosbec casse-noyaux"
"0";"Héron cendré"
"0";"Hirondelle de fenêtre"
"0";"Hirondelle rustique"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Loriot d'Europe"
"0";"Martinet noir"
"0";"Merle noir"
"0";"Mésange à longue queue"
"0";"Mésange bleue"
"0";"Mésange charbonnière"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Mésange nonnette"
"0";"Milan noir"
"0";"Moineau domestique"
"0";"Moineau friquet"
"0";"Moineau soulcie"
"0";"Pic épeiche"
"0";"Pic épeichette"
"0";"Pic vert"
"0";"Pie bavarde"
"0";"Pigeon biset domestique"
"0";"Pigeon ramier"
"0";"Pinson des arbres"
"0";"Pinson du Nord"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot véloce"
"0";"Roitelet à triple bandeau"
"0";"Rossignol philomèle"
"0";"Rougegorge familier"
"0";"Rougequeue à front blanc"
"0";"Rougequeue noir"
"0";"Serin cini"
"0";"Sittelle torchepot"
"0";"Tarier pâtre"
"0";"Tarin des aulnes"
"0";"Tourterelle des bois"
"0";"Troglodyte mignon"
"0";"Verdier d'Europe"
