"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Bécasseau variable"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bernache cravant"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Canard pilet"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Chouette hulotte"
"0";"Combattant varié"
"0";"Coucou gris"
"0";"Courlis cendré"
"0";"Faisan de Colchide"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grive mauvis"
"0";"Guêpier d'Europe"
"0";"Hirondelle de rivage"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pic noir"
"0";"Pie-grièche grise"
"0";"Pinson du Nord"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
"0";"Vautour fauve"
