frname,lastobs,newcount,oldcount
Accenteur alpin,2009,0,1
Aigle botté,2018,0,7
Aigrette garzette,2017,0,1
Bécasse des bois,2019,0,15
Bécassine des marais,2007,0,3
Bec-croisé des sapins,2010,0,1
Bergeronnette printanière,2016,0,5
Bouvreuil pivoine,2017,0,8
Bruant fou,2018,0,5
Bruant ortolan,2010,0,1
Busard cendré,2009,0,2
Busard des roseaux,2017,0,3
Busard Saint-Martin,2008,0,3
Canard chipeau,2012,0,8
Canard mandarin,2009,0,2
Canard souchet,2010,0,2
Chevalier guignette,2018,0,3
Cigogne noire,2018,0,5
Cincle plongeur,2018,0,14
Courlis cendré,2018,0,1
Faisan vénéré,2014,0,3
Goéland leucophée,2007,0,1
Grive litorne,2018,0,14
Grive mauvis,2017,0,9
Grosbec casse-noyaux,2019,0,24
Héron pourpré,2007,0,2
Hibou des marais,2009,0,1
Hirondelle de rivage,2012,0,2
Mésange noire,2017,0,3
Moineau friquet,2015,0,10
Perdrix rouge,2019,0,16
Pie-grièche à tête rousse,2010,0,4
Pigeon colombin,2011,0,2
Pinson du Nord,2017,0,12
Pipit des arbres,2018,0,12
Pipit spioncelle,2013,0,4
Pouillot fitis,2018,0,5
Pouillot siffleur,2007,0,1
Roitelet huppé,2018,0,35
Sarcelle d'été,2007,0,1
Tarier des prés,2016,0,2
Tarin des aulnes,2017,0,5
Tichodrome échelette,2017,0,1
Traquet motteux,2009,0,3
Vanneau huppé,2012,0,5
