"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette printanière"
"0";"Bouvreuil pivoine"
"0";"Chouette hulotte"
"0";"Cigogne blanche"
"0";"Corbeau freux"
"0";"Élanion blanc"
"0";"Faucon crécerelle"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Grimpereau des jardins"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Héron cendré"
"0";"Hirondelle de fenêtre"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Milan noir"
"0";"Pic noir"
"0";"Pic vert"
"0";"Pipit des arbres"
"0";"Pouillot véloce"
"0";"Tarier pâtre"
"0";"Vautour fauve"
