"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau minute"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Canard carolin"
"0";"Canard pilet"
"0";"Chevalier stagnatile"
"0";"Cigogne noire"
"0";"Cisticole des joncs"
"0";"Combattant varié"
"0";"Échasse blanche"
"0";"Faucon émerillon"
"0";"Fauvette babillarde"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Fuligule nyroca"
"0";"Garrot à oeil d'or"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Harle huppé"
"0";"Marouette ponctuée"
"0";"Merle à plastron"
"0";"Moineau soulcie"
"0";"Mouette mélanocéphale"
"0";"Mouette pygmée"
"0";"Mouette tridactyle"
"0";"Nette rousse"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon colombin"
"0";"Pipit à gorge rousse"
"0";"Pipit rousseline"
"0";"Pluvier doré"
"0";"Sterne pierregarin"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
"0";"Traquet oreillard"
"0";"Vanneau huppé"
"0";"Vautour moine"
