"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle criard"
"0";"Bécasseau tacheté"
"0";"Bécassine sourde"
"0";"Bruant ortolan"
"0";"Busard pâle"
"0";"Canard carolin"
"0";"Chevalier stagnatile"
"0";"Courlis corlieu"
"0";"Faucon kobez"
"0";"Fuligule milouinan"
"0";"Goéland pontique"
"0";"Harle piette"
"0";"Hibou des marais"
"0";"Macreuse noire"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Oie des moissons"
"0";"Perruche à collier"
"0";"Petit-duc scops"
"0";"Pipit rousseline"
"0";"Rousserolle verderolle"
"0";"Sizerin boréal (C.f.flammea)"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
