"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasseau minute"
"0";"Bécasseau sanderling"
"0";"Bécasseau variable"
"0";"Bécassine sourde"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Goéland argenté"
"0";"Goéland cendré"
"0";"Perruche à collier"
"0";"Pie-grièche à tête rousse"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tadorne de Belon"
"0";"Tourterelle rieuse"
