"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Busard des roseaux"
"0";"Chevalier culblanc"
"0";"Cincle plongeur"
"0";"Circaète Jean-le-Blanc"
"0";"Faucon kobez"
"0";"Fauvette des jardins"
"0";"Fauvette pitchou"
"0";"Foulque macroule"
"0";"Gobemouche noir"
"0";"Grèbe huppé"
"0";"Locustelle tachetée"
"0";"Oie à tête barrée"
"0";"Perdrix rouge"
"0";"Pouillot fitis"
"0";"Rollier d'Europe"
"0";"Sarcelle d'hiver"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Vanneau huppé"
