"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Barge à queue noire"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Butor étoilé"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cincle plongeur"
"0";"Cochevis huppé"
"0";"Combattant varié"
"0";"Cygne chanteur"
"0";"Gorgebleue à miroir"
"0";"Grèbe castagneux"
"0";"Héron pourpré"
"0";"Huppe fasciée"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Oie cendrée"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Pie-grièche grise"
"0";"Sarcelle d'été"
"0";"Serin cini"
"0";"Sterne pierregarin"
