frname,lastobs,newcount,oldcount
Accenteur mouchet,2018,0,5
Aigle royal,2013,0,1
Bécassine des marais,2018,0,2
Bergeronnette printanière,2016,0,6
Bihoreau gris,2009,0,2
Bruant jaune,2013,0,6
Busard cendré,2016,0,1
Busard des roseaux,2009,0,1
Cincle plongeur,2017,0,1
Coucou gris,2015,0,7
Faisan de Colchide,2013,0,2
Fauvette grisette,2013,0,1
Gobemouche gris,2017,0,1
Gobemouche noir,2013,0,1
Grand Cormoran,2010,0,4
Grand-duc d'Europe,2016,0,1
Grive litorne,2017,0,1
Grosbec casse-noyaux,2013,0,2
Linotte mélodieuse,2013,0,1
Merle à plastron,2015,0,1
Moineau friquet,2016,0,1
Perdrix rouge,2009,0,2
Petit-duc scops,2013,0,1
Pinson du Nord,2011,0,1
Pipit spioncelle,2013,0,1
Pouillot de Bonelli,2009,0,1
Pouillot fitis,2013,0,1
Rougequeue à front blanc,2014,0,5
Serin cini,2018,0,4
Vanneau huppé,2015,0,1
