frname,lastobs,newcount,oldcount
Aigrette garzette,2016,0,3
Busard des roseaux,2009,0,1
Cygne tuberculé,2009,0,1
Engoulevent d'Europe,2009,0,1
Faucon hobereau,2017,0,3
Fauvette grisette,2018,0,2
Goéland argenté,2009,0,1
Grande Aigrette,2009,0,1
Grèbe huppé,2009,0,1
Hirondelle de rivage,2015,0,3
Milan noir,2017,0,1
Milan royal,2015,0,1
Phragmite des joncs,2009,0,1
Pipit des arbres,2018,0,32
Pluvier doré,2015,0,1
Pouillot siffleur,2018,0,7
Râle d'eau,2014,0,3
Sarcelle d'hiver,2009,0,1
Torcol fourmilier,2018,0,1
Vanneau huppé,2015,0,2
