"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Alouette calandrelle"
"0";"Avocette élégante"
"0";"Barge à queue noire"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bruant des neiges"
"0";"Canard carolin"
"0";"Combattant varié"
"0";"Courlis cendré"
"0";"Faisan doré"
"0";"Garrot à oeil d'or"
"0";"Gorgebleue à miroir"
"0";"Jaseur boréal"
"0";"Mouette pygmée"
"0";"Outarde canepetière"
"0";"Perruche à collier"
"0";"Petit-duc scops"
"0";"Pie-grièche grise"
"0";"Pluvier guignard"
"0";"Pouillot de Bonelli"
"0";"Rémiz penduline"
"0";"Rousserolle verderolle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tadorne casarca"
"0";"Venturon montagnard"
