"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bouscarle de Cetti"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Cisticole des joncs"
"0";"Courlis cendré"
"0";"Crabier chevelu"
"0";"Cygne tuberculé"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Grimpereau des jardins"
"0";"Grive draine"
"0";"Harle piette"
"0";"Hirondelle de fenêtre"
"0";"Locustelle tachetée"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Pic épeichette"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche méridionale"
"0";"Pigeon biset domestique"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Sarcelle d'hiver"
