"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Astrild ondulé"
"0";"Bruant ortolan"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Cigogne noire"
"0";"Colin de Californie"
"0";"Combattant varié"
"0";"Corneille mantelée"
"0";"Courlis cendré"
"0";"Crave à bec rouge"
"0";"Faisan vénéré"
"0";"Fauvette babillarde"
"0";"Gélinotte des bois"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Gorgebleue à miroir"
"0";"Grand Gravelot"
"0";"Gravelot à collier interrompu"
"0";"Grèbe à cou noir"
"0";"Guifette moustac"
"0";"Locustelle luscinioïde"
"0";"Merle à plastron"
"0";"Mouette rieuse"
"0";"Niverolle alpine"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pipit à gorge rousse"
"0";"Pipit rousseline"
"0";"Pluvier guignard"
"0";"Rousserolle verderolle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne pierregarin"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
