"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Canard chipeau"
"0";"Chevalier guignette"
"0";"Circaète Jean-le-Blanc"
"0";"Corbeau freux"
"0";"Courlis cendré"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Foulque macroule"
"0";"Grive mauvis"
"0";"Hirondelle de rivage"
"0";"Linotte mélodieuse"
"0";"Mésange boréale"
"0";"Mouette rieuse"
"0";"Perruche à collier"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Roitelet à triple bandeau"
"0";"Sarcelle d'été"
"0";"Sizerin flammé"
"0";"Tadorne casarca"
"0";"Vanneau huppé"
