frname,lastobs,newcount,oldcount
Accenteur mouchet,2016,0,9
Alouette des champs,2018,0,13
Bécassine des marais,2008,0,1
Bergeronnette des ruisseaux,2011,0,2
Bergeronnette printanière,2017,0,1
Bihoreau gris,2015,0,1
Bondrée apivore,2016,0,5
Bouvreuil pivoine,2011,0,1
Bruant jaune,2012,0,5
Bruant zizi,2018,0,9
Busard Saint-Martin,2018,0,12
Caille des blés,2016,0,1
Canard colvert,2017,0,6
Chouette hulotte,2014,0,1
Cincle plongeur,2011,0,2
Coucou gris,2018,0,7
Faisan de Colchide,2016,0,2
Fauvette des jardins,2017,0,5
Foulque macroule,2016,0,1
Gallinule poule-d'eau,2017,0,7
Gobemouche gris,2009,0,3
Goéland brun,2011,0,1
Grive draine,2016,0,3
Grive litorne,2018,0,4
Grive mauvis,2015,0,4
Grive musicienne,2016,0,6
Grosbec casse-noyaux,2018,0,14
Hibou moyen-duc,2018,0,3
Hirondelle de fenêtre,2018,0,3
Hypolaïs polyglotte,2016,0,4
Linotte mélodieuse,2013,0,2
Loriot d'Europe,2018,0,6
Mésange à longue queue,2017,0,10
Mésange noire,2018,0,1
Mésange nonnette,2016,0,11
Pic épeichette,2012,0,4
Pic mar,2009,0,3
Pinson du Nord,2018,0,9
Pipit des arbres,2009,0,2
Pipit farlouse,2014,0,1
Rougequeue à front blanc,2017,0,1
Tarier des prés,2017,0,1
Tarier pâtre,2018,0,7
Tarin des aulnes,2018,0,4
Tourterelle des bois,2009,0,2
