"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Aigle botté"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Busard Saint-Martin"
"0";"Canard colvert"
"0";"Choucas des tours"
"0";"Chouette hulotte"
"0";"Cormoran huppé"
"0";"Échasse blanche"
"0";"Faisan de Colchide"
"0";"Faucon d'Eléonore"
"0";"Faucon pèlerin"
"0";"Fou de Bassan"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grive draine"
"0";"Grive musicienne"
"0";"Grosbec casse-noyaux"
"0";"Hirondelle de rochers"
"0";"Loriot d'Europe"
"0";"Milan noir"
"0";"Monticole bleu"
"0";"Perdrix rouge"
"0";"Pic épeiche"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Puffin de Scopoli"
"0";"Roitelet huppé"
"0";"Rollier d'Europe"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Sterne caugek"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
