"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bernache du Canada"
"0";"Bernache nonnette"
"0";"Buse pattue"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier sylvain"
"0";"Cochevis huppé"
"0";"Combattant varié"
"0";"Corneille mantelée"
"0";"Courlis cendré"
"0";"Cygne chanteur"
"0";"Gobemouche à collier"
"0";"Goéland cendré"
"0";"Grand Gravelot"
"0";"Grimpereau des bois"
"0";"Hypolaïs ictérine"
"0";"Macreuse brune"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Oie à tête barrée"
"0";"Oie des moissons"
"0";"Phragmite des joncs"
"0";"Pipit rousseline"
"0";"Pluvier argenté"
"0";"Pluvier guignard"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'été"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
