"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécassine des marais"
"0";"Bondrée apivore"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Cigogne blanche"
"0";"Courlis cendré"
"0";"Échasse blanche"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Fauvette des jardins"
"0";"Gallinule poule-d'eau"
"0";"Grèbe castagneux"
"0";"Grive mauvis"
"0";"Guêpier d'Europe"
"0";"Héron garde-boeufs"
"0";"Héron pourpré"
"0";"Perdrix rouge"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pic noir"
"0";"Pipit des arbres"
"0";"Roitelet huppé"
"0";"Tarier des prés"
