"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Choucas des tours"
"0";"Combattant varié"
"0";"Élanion blanc"
"0";"Faucon émerillon"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Gorgebleue à miroir"
"0";"Grand Corbeau"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Merle à plastron"
"0";"Mésange noire"
"0";"Mouette mélanocéphale"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Roitelet huppé"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
