"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Avocette élégante"
"0";"Bécasseau cocorli"
"0";"Bécasseau minute"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bruant lapon"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Calopsitte élégante"
"0";"Canard chipeau"
"0";"Chevêche d'Athéna"
"0";"Cygne chanteur"
"0";"Cygne noir"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Goéland leucophée"
"0";"Grosbec casse-noyaux"
"0";"Harle bièvre"
"0";"Ibis sacré"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Macareux moine"
"0";"Océanite culblanc"
"0";"Ouette d'Egypte"
"0";"Perdrix grise"
"0";"Pipit des arbres"
"0";"Sarcelle d'été"
"0";"Sterne arctique"
"0";"Sterne de Dougall"
