"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Bécassine des marais"
"0";"Bouvreuil pivoine"
"0";"Bruant fou"
"0";"Bruant zizi"
"0";"Butor étoilé"
"0";"Canard souchet"
"0";"Chevalier gambette"
"0";"Cincle plongeur"
"0";"Circaète Jean-le-Blanc"
"0";"Courlis cendré"
"0";"Engoulevent d'Europe"
"0";"Goéland argenté"
"0";"Goéland cendré"
"0";"Grand Gravelot"
"0";"Grosbec casse-noyaux"
"0";"Guêpier d'Europe"
"0";"Hibou des marais"
"0";"Huppe fasciée"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Mouette tridactyle"
"0";"Petit Gravelot"
"0";"Phragmite des joncs"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pie-grièche grise"
"0";"Pipit rousseline"
"0";"Pluvier argenté"
"0";"Pluvier guignard"
"0";"Pouillot siffleur"
"0";"Râle des genêts"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Sterne pierregarin"
"0";"Torcol fourmilier"
