"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bruant fou"
"0";"Caille des blés"
"0";"Calopsitte élégante"
"0";"Chevalier aboyeur"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Échasse blanche"
"0";"Effraie des clochers"
"0";"Élanion blanc"
"0";"Faisan de Colchide"
"0";"Fauvette grisette"
"0";"Grèbe huppé"
"0";"Héron garde-boeufs"
"0";"Héron pourpré"
"0";"Locustelle tachetée"
"0";"Martinet à ventre blanc"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Petit Gravelot"
"0";"Pic mar"
"0";"Pic noir"
"0";"Pigeon colombin"
"0";"Tadorne de Belon"
"0";"Vautour moine"
