"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bergeronnette printanière"
"0";"Bernache cravant"
"0";"Bernache nonnette"
"0";"Bihoreau gris"
"0";"Bruant proyer"
"0";"Busard Saint-Martin"
"0";"Canard carolin"
"0";"Cigogne blanche"
"0";"Cisticole des joncs"
"0";"Cygne de Bewick"
"0";"Cygne noir"
"0";"Dendrocygne fauve"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faisan vénéré"
"0";"Grèbe esclavon"
"0";"Guifette moustac"
"0";"Harle bièvre"
"0";"Harle piette"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Macreuse noire"
"0";"Marouette ponctuée"
"0";"Merle à plastron"
"0";"Milan royal"
"0";"Mouette pygmée"
"0";"Mouette tridactyle"
"0";"Oedicnème criard"
"0";"Oie rieuse"
"0";"Ouette d'Egypte"
"0";"Perruche ondulée"
"0";"Phragmite des joncs"
"0";"Plongeon imbrin"
"0";"Pluvier argenté"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Rémiz penduline"
"0";"Rousserolle verderolle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne caspienne"
"0";"Sterne hansel"
"0";"Sterne naine"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
