"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine sourde"
"0";"Bernache nonnette"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Chouette de Tengmalm"
"0";"Cigogne blanche"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Goéland argenté"
"0";"Goéland cendré"
"0";"Gorgebleue à miroir"
"0";"Grèbe huppé"
"0";"Héron pourpré"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Mésange boréale"
"0";"Mouette pygmée"
"0";"Mouette rieuse"
"0";"Nette rousse"
"0";"Oie cendrée"
"0";"Pouillot à grands sourcils"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tichodrome échelette"
