"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette calandrelle"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Combattant varié"
"0";"Eider à duvet"
"0";"Etourneau roselin"
"0";"Faisan vénéré"
"0";"Fauvette babillarde"
"0";"Fuligule milouinan"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Harle bièvre"
"0";"Ibis falcinelle"
"0";"Marouette ponctuée"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Mouette pygmée"
"0";"Oedicnème criard"
"0";"Ouette d'Egypte"
"0";"Phragmite aquatique"
"0";"Pipit de Richard"
"0";"Pouillot à grands sourcils"
"0";"Pouillot de Bonelli"
"0";"Pouillot ibérique"
"0";"Pouillot siffleur"
"0";"Puffin des Anglais"
"0";"Râle des genêts"
"0";"Sizerin boréal (C.f.flammea)"
