"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Barge à queue noire"
"0";"Bécasseau minute"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bernache du Canada"
"0";"Bernache nonnette"
"0";"Bruant fou"
"0";"Buse pattue"
"0";"Butor étoilé"
"0";"Chevalier arlequin"
"0";"Combattant varié"
"0";"Crabier chevelu"
"0";"Faisan vénéré"
"0";"Faucon crécerellette"
"0";"Faucon d'Eléonore"
"0";"Garrot à oeil d'or"
"0";"Goéland cendré"
"0";"Goéland railleur"
"0";"Gorgebleue à miroir"
"0";"Grand Gravelot"
"0";"Grèbe jougris"
"0";"Hibou des marais"
"0";"Marouette ponctuée"
"0";"Marouette poussin"
"0";"Martinet pâle"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Moineau soulcie"
"0";"Mouette pygmée"
"0";"Mouette tridactyle"
"0";"Perruche ondulée"
"0";"Pie-grièche à tête rousse"
"0";"Pluvier guignard"
"0";"Pouillot siffleur"
"0";"Rémiz penduline"
"0";"Sizerin boréal (C.f.flammea)"
"0";"Sizerin cabaret"
"0";"Torcol fourmilier"
