"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bihoreau gris"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Cochevis huppé"
"0";"Coucou geai"
"0";"Cygne tuberculé"
"0";"Faucon kobez"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Goéland brun"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Pie-grièche à tête rousse"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Roitelet huppé"
"0";"Rousserolle effarvatte"
