"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Barge à queue noire"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Busard Saint-Martin"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Courlis cendré"
"0";"Fuligule milouin"
"0";"Gobemouche noir"
"0";"Goéland brun"
"0";"Grèbe huppé"
"0";"Hirondelle de rivage"
"0";"Mésange nonnette"
"0";"Milan noir"
"0";"Moineau friquet"
"0";"Oedicnème criard"
"0";"Perdrix grise"
"0";"Pic noir"
"0";"Pinson du Nord"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Roitelet à triple bandeau"
"0";"Sarcelle d'été"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Traquet motteux"
