"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette printanière"
"0";"Bouvreuil pivoine"
"0";"Canard chipeau"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Chevalier sylvain"
"0";"Cigogne blanche"
"0";"Faucon pèlerin"
"0";"Fuligule milouin"
"0";"Fuligule milouinan"
"0";"Fuligule morillon"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Grèbe castagneux"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Harle huppé"
"0";"Macreuse brune"
"0";"Merle à plastron"
"0";"Nette rousse"
"0";"Océanite culblanc"
"0";"Océanite tempête"
"0";"Oedicnème criard"
"0";"Pipit rousseline"
"0";"Plongeon catmarin"
"0";"Pluvier argenté"
"0";"Pouillot à grands sourcils"
"0";"Pouillot fitis"
"0";"Rémiz penduline"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Sterne caugek"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
