"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bernache du Canada"
"0";"Canard souchet"
"0";"Chevalier guignette"
"0";"Courlis cendré"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Goéland cendré"
"0";"Grèbe castagneux"
"0";"Grive mauvis"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Martin-pêcheur d'Europe"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Ouette d'Egypte"
"0";"Perdrix rouge"
"0";"Pie-grièche grise"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
