"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Busard des roseaux"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Élanion blanc"
"0";"Engoulevent d'Europe"
"0";"Faucon hobereau"
"0";"Foulque macroule"
"0";"Grand Cormoran"
"0";"Grive draine"
"0";"Grive mauvis"
"0";"Guêpier d'Europe"
"0";"Hibou moyen-duc"
"0";"Mésange boréale"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Outarde canepetière"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Râle des genêts"
"0";"Vautour fauve"
