"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette printanière"
"0";"Bernache du Canada"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Cygne tuberculé"
"0";"Engoulevent d'Europe"
"0";"Étourneau sansonnet"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Grive mauvis"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Loriot d'Europe"
"0";"Moineau friquet"
"0";"Perdrix rouge"
"0";"Pic noir"
"0";"Pie-grièche écorcheur"
"0";"Pipit des arbres"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Roitelet huppé"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Tarier des prés"
"0";"Tarier pâtre"
"0";"Tourterelle des bois"
