frname,lastobs,newcount,oldcount
Aigle royal,2009,0,1
Alouette lulu,2009,0,1
Autour des palombes,2009,0,1
Bouscarle de Cetti,2018,0,1
Chardonneret élégant,2018,0,1
Coucou gris,2009,0,1
Faucon crécerelle,2009,0,1
Faucon pèlerin,2009,0,1
Fauvette passerinette,2009,0,1
Fauvette sarde,2009,0,1
Grimpereau des bois,2009,0,1
Grive draine,2009,0,1
Mésange noire,2009,0,1
Pigeon biset (origine naturelle),2009,0,1
Pouillot véloce,2009,0,1
Roitelet huppé,2009,0,1
Rossignol philomèle,2018,0,2
Serin cini,2009,0,1
Verdier d'Europe,2018,0,2
