"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bruant ortolan"
"0";"Cygne tuberculé"
"0";"Fauvette mélanocéphale"
"0";"Goéland cendré"
"0";"Goéland marin"
"0";"Gorgebleue à miroir"
"0";"Hirondelle de rochers"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pic cendré"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tichodrome échelette"
"0";"Vautour fauve"
