"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Chevalier aboyeur"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Cisticole des joncs"
"0";"Corbeau freux"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grive litorne"
"0";"Hirondelle de rivage"
"0";"Linotte mélodieuse"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Nette rousse"
"0";"Pie-grièche écorcheur"
"0";"Pigeon colombin"
"0";"Pipit farlouse"
"0";"Pluvier doré"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
"0";"Spatule blanche"
"0";"Tarier des prés"
"0";"Tarier pâtre"
"0";"Traquet motteux"
