"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bernache cravant"
"0";"Bernache nonnette"
"0";"Busard cendré"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Cigogne noire"
"0";"Circaète Jean-le-Blanc"
"0";"Cygne noir"
"0";"Engoulevent d'Europe"
"0";"Faucon kobez"
"0";"Fuligule nyroca"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Grand Gravelot"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Guifette noire"
"0";"Oedicnème criard"
"0";"Perdrix grise"
"0";"Pic mar"
"0";"Pie-grièche à tête rousse"
"0";"Pipit des arbres"
"0";"Pouillot de Bonelli"
"0";"Rémiz penduline"
"0";"Roitelet huppé"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
