frname,lastobs,newcount,oldcount
Bécassine des marais,2018,0,4
Bergeronnette printanière,2018,0,2
Bihoreau gris,2014,0,1
Busard des roseaux,2018,0,11
Canard pilet,2017,0,1
Cassenoix moucheté,2013,0,2
Chouette de Tengmalm,2013,0,4
Cigogne noire,2016,0,3
Effraie des clochers,2015,0,1
Engoulevent d'Europe,2014,0,6
Faucon kobez,2013,0,1
Gallinule poule-d'eau,2015,0,1
Guêpier d'Europe,2017,0,8
Hibou des marais,2016,0,3
Hypolaïs polyglotte,2018,0,13
Locustelle tachetée,2016,0,5
Loriot d'Europe,2016,0,1
Perdrix rouge,2014,0,7
Petit-duc scops,2013,0,3
Pie-grièche à tête rousse,2016,0,1
Pluvier doré,2012,0,1
Pouillot siffleur,2018,0,1
Rollier d'Europe,2015,0,1
Sarcelle d'été,2018,0,2
Vautour moine,2011,0,1
