"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Bruant proyer"
"0";"Chevalier culblanc"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Effraie des clochers"
"0";"Faucon émerillon"
"0";"Fauvette babillarde"
"0";"Grande Aigrette"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Héron pourpré"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Oie cendrée"
"0";"Perruche ondulée"
"0";"Pie-grièche grise"
"0";"Pluvier argenté"
"0";"Pouillot siffleur"
"0";"Rousserolle effarvatte"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Vanneau huppé"
"0";"Venturon montagnard"
