"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Bécasse des bois"
"0";"Bernache nonnette"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier arlequin"
"0";"Chevalier sylvain"
"0";"Combattant varié"
"0";"Courlis corlieu"
"0";"Cygne chanteur"
"0";"Cygne de Bewick"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Goéland brun"
"0";"Grèbe castagneux"
"0";"Guifette noire"
"0";"Hibou moyen-duc"
"0";"Hypolaïs ictérine"
"0";"Locustelle tachetée"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Mouette tridactyle"
"0";"Oie à tête barrée"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pic cendré"
"0";"Pluvier argenté"
"0";"Pouillot siffleur"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
