"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bécasseau variable"
"0";"Busard Saint-Martin"
"0";"Canard chipeau"
"0";"Chevalier aboyeur"
"0";"Chevalier gambette"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Courlis cendré"
"0";"Échasse blanche"
"0";"Engoulevent d'Europe"
"0";"Faucon pèlerin"
"0";"Grand Gravelot"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Mésange noire"
"0";"Milan noir"
"0";"Moineau friquet"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pigeon biset (origine naturelle)"
"0";"Pluvier argenté"
"0";"Spatule blanche"
"0";"Sterne caugek"
"0";"Tournepierre à collier"
