"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bécasseau rousset"
"0";"Bruant à calotte blanche"
"0";"Bruant jaune"
"0";"Bruant rustique"
"0";"Caille des blés"
"0";"Chevalier arlequin"
"0";"Circaète Jean-le-Blanc"
"0";"Combattant varié"
"0";"Corbeau freux"
"0";"Coucou geai"
"0";"Crabier chevelu"
"0";"Goéland bourgmestre"
"0";"Gravelot à collier interrompu"
"0";"Grèbe à cou noir"
"0";"Grèbe huppé"
"0";"Grive à joues grises"
"0";"Guêpier d'Europe"
"0";"Hirondelle à front blanc"
"0";"Hypolaïs ictérine"
"0";"Macreuse à front blanc"
"0";"Macreuse brune"
"0";"Mergule nain"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Oedicnème criard"
"0";"Paruline masquée"
"0";"Pie-grièche brune"
"0";"Pie-grièche grise"
"0";"Pipit de Godlewski"
"0";"Pouillot brun"
"0";"Pouillot de Pallas"
"0";"Pouillot de Schwarz"
"0";"Rollier d'Europe"
"0";"Rousserolle des buissons"
"0";"Rousserolle isabelle"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'été"
"0";"Sterne de Dougall"
"0";"Tarier de Sibérie"
"0";"Viréo à oeil rouge"
