"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine sourde"
"0";"Bruant des roseaux"
"0";"Busard des roseaux"
"0";"Buse pattue"
"0";"Canard colvert"
"0";"Chevalier aboyeur"
"0";"Cigogne noire"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon émerillon"
"0";"Grande Aigrette"
"0";"Grand Gravelot"
"0";"Guêpier d'Europe"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rochers"
"0";"Labbe parasite"
"0";"Mésange à longue queue"
"0";"Pinson du Nord"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Sizerin flammé"
"0";"Troglodyte mignon"
