"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Barge à queue noire"
"0";"Bécasseau maubèche"
"0";"Bécasseau minute"
"0";"Bécasseau tacheté"
"0";"Bécasseau variable"
"0";"Bécassine sourde"
"0";"Bernache du Canada"
"0";"Busard cendré"
"0";"Canard pilet"
"0";"Canard souchet"
"0";"Chevalier arlequin"
"0";"Combattant varié"
"0";"Courlis corlieu"
"0";"Cygne noir"
"0";"Faucon pèlerin"
"0";"Fuligule milouin"
"0";"Garrot à oeil d'or"
"0";"Goéland cendré"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Guifette noire"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Ibis falcinelle"
"0";"Milan royal"
"0";"Mouette mélanocéphale"
"0";"Perdrix grise"
"0";"Plongeon arctique"
"0";"Spatule blanche"
"0";"Sterne pierregarin"
"0";"Tadorne casarca"
"0";"Tarier des prés"
