"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette calandrelle"
"0";"Bécasseau falcinelle"
"0";"Bécasseau maubèche"
"0";"Bécasseau sanderling"
"0";"Bécasseau tacheté"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bruant jaune"
"0";"Busard pâle"
"0";"Butor étoilé"
"0";"Canard siffleur"
"0";"Chevalier bargette"
"0";"Chevêche d'Athéna"
"0";"Cormoran huppé"
"0";"Corneille mantelée"
"0";"Cygne tuberculé"
"0";"Dendrocygne à ventre noir"
"0";"Fuligule nyroca"
"0";"Goéland brun"
"0";"Grand-duc d'Europe"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Guifette moustac"
"0";"Guifette noire"
"0";"Hibou moyen-duc"
"0";"Oie cendrée"
"0";"Perruche à collier"
"0";"Pie-grièche isabelle"
"0";"Pigeon colombin"
"0";"Plongeon arctique"
"0";"Pluvier guignard"
"0";"Pouillot de Bonelli"
"0";"Sterne caugek"
"0";"Sterne pierregarin"
"0";"Traquet oreillard"
