"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Chevalier culblanc"
"0";"Chouette hulotte"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Cisticole des joncs"
"0";"Cochevis huppé"
"0";"Courlis cendré"
"0";"Effraie des clochers"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Mésange noire"
"0";"Mésange nonnette"
"0";"Milan royal"
"0";"Mouette rieuse"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Pipit rousseline"
"0";"Pluvier doré"
"0";"Pouillot à grands sourcils"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Tarin des aulnes"
"0";"Traquet motteux"
