frname,lastobs,newcount,oldcount
Bihoreau gris,2017,0,1
Bouscarle de Cetti,2017,0,7
Busard cendré,2015,0,1
Busard Saint-Martin,2011,0,1
Chevalier culblanc,2018,0,1
Cisticole des joncs,2016,0,3
Corbeau freux,2009,0,1
Engoulevent d'Europe,2017,0,4
Faucon d'Eléonore,2007,0,1
Faucon hobereau,2017,0,2
Fauvette des jardins,2016,0,1
Fauvette grisette,2016,0,2
Gobemouche gris,2018,0,6
Grèbe castagneux,2013,0,1
Grive litorne,2011,0,3
Grive mauvis,2017,0,1
Héron garde-boeufs,2010,0,2
Hypolaïs polyglotte,2011,0,2
Martinet pâle,2018,0,3
Milan royal,2018,0,1
Perdrix rouge,2011,0,3
Pie-grièche à tête rousse,2009,0,3
Pigeon colombin,2007,0,1
Pipit des arbres,2018,0,3
Pipit farlouse,2009,0,3
Tarier pâtre,2018,0,6
Torcol fourmilier,2010,0,4
