"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bouvreuil pivoine"
"0";"Canard colvert"
"0";"Chevêche d'Athéna"
"0";"Chouette hulotte"
"0";"Faucon hobereau"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Grèbe castagneux"
"0";"Grive draine"
"0";"Grive litorne"
"0";"Hirondelle de fenêtre"
"0";"Hypolaïs polyglotte"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange noire"
"0";"Perdrix rouge"
"0";"Pie bavarde"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit farlouse"
"0";"Roitelet huppé"
"0";"Serin cini"
"0";"Vanneau huppé"
