"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécassine des marais"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Busard Saint-Martin"
"0";"Chevalier culblanc"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Cygne tuberculé"
"0";"Engoulevent d'Europe"
"0";"Foulque macroule"
"0";"Fuligule nyroca"
"0";"Goéland cendré"
"0";"Grèbe castagneux"
"0";"Harle bièvre"
"0";"Héron pourpré"
"0";"Perdrix rouge"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Sterne pierregarin"
