"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Bécassine des marais"
"0";"Canard carolin"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Circaète Jean-le-Blanc"
"0";"Coucou geai"
"0";"Cygne noir"
"0";"Échasse blanche"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fuligule milouin"
"0";"Goéland brun"
"0";"Grand-duc d'Europe"
"0";"Grimpereau des bois"
"0";"Hirondelle de fenêtre"
"0";"Mouette rieuse"
"0";"Perdrix rouge"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche méridionale"
"0";"Pipit farlouse"
"0";"Pipit rousseline"
"0";"Pouillot fitis"
"0";"Rollier d'Europe"
"0";"Rougequeue à front blanc"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
