"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigle botté"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bihoreau gris"
"0";"Bruant proyer"
"0";"Busard des roseaux"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grive mauvis"
"0";"Héron cendré"
"0";"Hibou moyen-duc"
"0";"Merle à plastron"
"0";"Perdrix grise"
"0";"Pigeon colombin"
"0";"Râle des genêts"
"0";"Rollier d'Europe"
"0";"Rossignol philomèle"
"0";"Vautour moine"
"0";"Venturon montagnard"
