frname,lastobs,newcount,oldcount
Bécassine des marais,2017,0,7
Bécassine sourde,2015,0,1
Bihoreau gris,2016,0,2
Busard cendré,2015,0,1
Caille des blés,2018,0,5
Coucou gris,2018,0,12
Effraie des clochers,2009,0,2
Faucon émerillon,2015,0,1
Faucon hobereau,2011,0,1
Fauvette des jardins,2016,0,7
Fauvette grisette,2016,0,5
Grèbe castagneux,2018,0,1
Guifette noire,2015,0,2
Hypolaïs polyglotte,2014,0,10
Mésange huppée,2018,0,4
Mouette rieuse,2015,0,2
Perdrix grise,2008,0,1
Pic épeichette,2018,0,2
Pic noir,2018,0,5
Pigeon colombin,2007,0,1
Pipit des arbres,2014,0,1
Pouillot fitis,2014,0,1
Rougequeue à front blanc,2009,0,1
Sarcelle d'hiver,2018,0,4
Tourterelle des bois,2018,0,4
