"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigrette garzette"
"0";"Bécassine des marais"
"0";"Bihoreau gris"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Busard cendré"
"0";"Busard pâle"
"0";"Canard carolin"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Cigogne blanche"
"0";"Courlis cendré"
"0";"Faucon kobez"
"0";"Héron pourpré"
"0";"Hirondelle de rivage"
"0";"Martinet à ventre blanc"
"0";"Mésange noire"
"0";"Pie-grièche à tête rousse"
"0";"Pluvier doré"
"0";"Pluvier guignard"
"0";"Pouillot siffleur"
"0";"Sarcelle d'hiver"
"0";"Vanneau huppé"
