"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Cigogne noire"
"0";"Cisticole des joncs"
"0";"Corbeau freux"
"0";"Courlis cendré"
"0";"Engoulevent d'Europe"
"0";"Fauvette grisette"
"0";"Fauvette pitchou"
"0";"Goéland leucophée"
"0";"Hibou moyen-duc"
"0";"Milan royal"
"0";"Perdrix rouge"
"0";"Pipit des arbres"
"0";"Plongeon imbrin"
"0";"Pluvier doré"
"0";"Râle d'eau"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
