"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Alouette des champs"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard souchet"
"0";"Cygne tuberculé"
"0";"Échasse blanche"
"0";"Faucon hobereau"
"0";"Faucon kobez"
"0";"Fauvette grisette"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grèbe castagneux"
"0";"Grive draine"
"0";"Hirondelle de fenêtre"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Perdrix rouge"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pic noir"
"0";"Pie-grièche écorcheur"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
"0";"Vanneau huppé"
