"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Blongios nain"
"0";"Bouvreuil pivoine"
"0";"Chevalier culblanc"
"0";"Cigogne noire"
"0";"Courlis cendré"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Gobemouche gris"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Grimpereau des bois"
"0";"Hirondelle de rivage"
"0";"Oie cendrée"
"0";"Pie-grièche méridionale"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Rousserolle turdoïde"
"0";"Tichodrome échelette"
"0";"Vautour moine"
