frname,lastobs,newcount,oldcount
Bécasse des bois,2017,0,5
Bergeronnette printanière,2014,0,3
Bruant proyer,2015,0,3
Busard cendré,2018,0,8
Chevêche d'Athéna,2018,0,2
Faucon pèlerin,2017,0,1
Goéland brun,2015,0,1
Grèbe huppé,2013,0,8
Hibou moyen-duc,2010,0,2
Hirondelle de rivage,2017,0,1
Locustelle tachetée,2016,0,8
Moineau friquet,2012,0,2
Mouette mélanocéphale,2018,0,3
Mouette rieuse,2015,0,3
Oedicnème criard,2018,0,15
Perdrix rouge,2018,0,16
Petit Gravelot,2017,0,5
Pipit spioncelle,2017,0,3
Pluvier doré,2017,0,18
Tarier des prés,2016,0,3
