frname,lastobs,newcount,oldcount
Aigrette garzette,2011,0,1
Alouette lulu,2013,0,1
Bécasse des bois,2017,0,6
Bécassine des marais,2012,0,4
Bec-croisé des sapins,2018,0,11
Bergeronnette flavéole (M.f.flavissima),2017,0,3
Blongios nain,2015,0,1
Busard pâle,2017,0,1
Busard Saint-Martin,2018,0,8
Buse pattue,2012,0,2
Canard carolin,2016,0,2
Canard chipeau,2014,0,2
Dendrocygne fauve,2018,0,1
Faisan vénéré,2017,0,1
Faucon émerillon,2018,0,1
Faucon pèlerin,2018,0,1
Gobemouche noir,2018,0,3
Goéland brun,2018,0,1
Grèbe huppé,2018,0,1
Guêpier d'Europe,2012,0,1
Harle bièvre,2011,0,2
Hibou des marais,2017,0,1
Hirondelle de rivage,2017,0,1
Merle à plastron,2012,0,1
Mouette rieuse,2016,0,5
Oedicnème criard,2011,0,1
Oie cendrée,2019,0,3
Pie-grièche grise,2017,0,3
Pipit rousseline,2017,0,2
Pluvier doré,2017,0,1
Pluvier guignard,2017,0,1
Pouillot siffleur,2015,0,5
Rousserolle effarvatte,2018,0,4
Rousserolle verderolle,2018,0,5
Sarcelle d'hiver,2019,0,9
Sizerin cabaret,2017,0,4
Tarier des prés,2018,0,5
